name,pl_orbper,pl_disc,new_rade,fpl_smax,new_insol
Kepler-932 b,1.9214374,2016,1.37,NA,NA
Kepler-933 b,14.20443009,2016,2.46,NA,NA
Kepler-934 b,55.6738309,2016,2.09,NA,NA
Kepler-935 b,4.88083852,2016,1.35,NA,NA
Kepler-936 b,10.56134221,2016,1.45,NA,NA
Kepler-937 b,67.668827,2016,3.72,NA,NA
Kepler-937 c,153.343364,2016,2.67,NA,NA
Kepler-938 b,52.6298417,2016,2.22,NA,NA
Kepler-939 b,14.878296,2016,1.75,NA,NA
Kepler-94 b,2.50806,2014,3.51,0.03106,262.1785137676889
Kepler-94 c,820.3,2014,15.156911324320781,NA,NA
Kepler-940 b,59.6225257,2016,3.34,NA,NA
Kepler-941 b,17.42395198,2016,3.08,NA,NA
Kepler-942 b,44.96417488,2016,2.13,NA,NA
Kepler-943 b,49.7701438,2016,5.93,NA,NA
Kepler-944 b,43.3167737,2016,2.63,NA,NA
Kepler-945 b,31.0033814,2016,2.63,NA,NA
Kepler-946 b,11.79162572,2016,1.93,NA,NA
Kepler-947 b,26.9644317,2016,2.28,NA,NA
Kepler-948 b,7.76846622,2016,1.85,NA,NA
Kepler-949 b,8.6893073,2016,2.91,NA,NA
Kepler-95 b,11.5231,2014,3.42,NA,NA
Kepler-950 b,98.7180406,2016,8.98,NA,NA
Kepler-951 b,71.52530845,2016,5.59,NA,NA
Kepler-952 b,130.3546919,2016,7.65,NA,NA
Kepler-953 b,88.40655258,2016,4.21,NA,NA
Kepler-953 c,9.10967112,2016,1.19,NA,NA
Kepler-954 b,16.78176602,2016,2.32,NA,NA
Kepler-955 b,14.53244172,2016,3.13,NA,NA
Kepler-956 b,5.24867263,2016,3,NA,NA
Kepler-957 b,5.90741354,2016,5.5,NA,NA
Kepler-958 b,9.7678805,2016,2.06,NA,NA
Kepler-959 b,14.80074836,2016,4.38,NA,NA
Kepler-96 b,16.2385,2014,2.67,NA,NA
Kepler-960 b,3.12686223,2016,2.29,NA,NA
Kepler-961 b,16.87727414,2016,2.55,NA,NA
Kepler-962 b,12.05707239,2016,1.97,NA,NA
Kepler-963 b,9.97683705,2016,2.66,NA,NA
Kepler-964 b,13.5225106,2016,2.12,NA,NA
Kepler-965 b,134.2527298,2016,3.38,NA,NA
Kepler-966 b,99.747622,2016,4.13,NA,NA
Kepler-967 b,13.22713379,2016,2.35,NA,NA
Kepler-967 c,198.7112502,2016,3.65,NA,NA
Kepler-968 b,3.69298373,2016,2,NA,NA
Kepler-968 c,5.70940492,2016,1.69,NA,NA
Kepler-969 b,34.1731714,2016,2.07,NA,NA
Kepler-969 c,1.6829346,2016,0.99,NA,NA
Kepler-97 b,2.58664,2014,1.48,NA,NA
Kepler-97 c,789,2014,15.752314194537725,NA,NA
Kepler-970 b,16.73652231,2016,2.77,NA,NA
Kepler-971 b,9.59070716,2016,2.13,NA,NA
Kepler-972 b,7.03932553,2016,4.65,NA,NA
Kepler-973 b,49.6077331,2016,1.96,NA,NA
Kepler-974 b,4.19449651,2016,1.57,NA,NA
Kepler-975 b,1.97034246,2016,1.48,NA,NA
Kepler-976 b,105.9564148,2016,3.96,NA,NA
Kepler-977 b,26.85328322,2016,2.62,NA,NA
Kepler-978 b,49.6221509,2016,2.99,NA,NA
Kepler-979 b,8.0880135,2016,2.72,NA,NA
Kepler-98 b,1.54168,2014,1.99,NA,NA
Kepler-980 b,11.55102504,2016,2.67,NA,NA
Kepler-981 b,4.46975774,2016,2.31,NA,NA
Kepler-982 b,15.7738221,2016,2.25,NA,NA
Kepler-983 b,60.0855082,2016,2.36,NA,NA
Kepler-984 b,43.0342272,2016,2.12,NA,NA
Kepler-985 b,116.331901,2016,2.98,NA,NA
Kepler-986 b,56.4349938,2016,2.36,NA,NA
Kepler-987 b,105.3033148,2016,3.26,NA,NA
Kepler-988 b,17.76080053,2016,2.07,NA,NA
Kepler-989 b,7.96431535,2016,2.21,NA,NA
Kepler-99 b,4.60358,2014,1.48,NA,NA
Kepler-990 b,9.91723428,2016,2.6,NA,NA
Kepler-990 c,0.53835431,2016,1.53,NA,NA
Kepler-991 b,82.5342519,2016,2.54,NA,NA
Kepler-992 b,20.16034462,2016,1.62,NA,NA
Kepler-993 b,22.08557563,2016,2.97,NA,NA
Kepler-994 b,1.15116651,2016,1.6,NA,NA
Kepler-995 b,28.26731672,2016,2.7,NA,NA
Kepler-996 b,3.77059058,2016,1.98,NA,NA
Kepler-997 b,2.70730672,2016,1.36,NA,NA
Kepler-998 b,5.65377733,2016,2.32,NA,NA
Kepler-999 b,5.99185702,2016,2.34,NA,NA
KIC 10001893 b,0.2197,2014,NA,NA,NA
KIC 10001893 c,0.32528,2014,NA,NA,NA
KIC 10001893 d,0.81161,2014,NA,NA,NA
KIC 10525077 b,854.083,2015,5.5,NA,NA
KIC 3558849 b,1322.3,2015,6.9,NA,NA
KIC 5437945 b,440.7813,2015,6.4,NA,NA
KIC 5437945 c,220.1303357,2016,5.52,NA,NA
KIC 5951458 b,1320.1,2015,6.6,NA,NA
KIC 7917485 b,840,2016,12.4,NA,NA
KIC 9663113 b,572.3847,2015,4.6,NA,NA
KIC 9663113 c,20.74028413,2016,4.2,NA,NA
KMT-2016-BLG-1107L b,NA,2019,13.1,0.342,NA
KMT-2016-BLG-1397L b,NA,2018,12.7,5.1,NA
KMT-2016-BLG-1820L b,NA,2018,12.9,1.08,NA
KMT-2016-BLG-2142L b,NA,2018,12.2,0.83,NA
KMT-2017-BLG-0165L b,NA,2018,6.45,3.45,NA
KMT-2017-BLG-1038L b,NA,2019,13.4,1.8,NA
KMT-2017-BLG-1146L b,NA,2019,14,1.6,NA
KOI-12 b,17.85523,2015,17.262,0.151,164.45463016774858
KOI-1257 b,86.647661,2014,10.54,0.382,7.326107283398604
KOI-13 b,1.763588,2011,16.948,0.03641,7056.001137428571
KOI-142 b,10.95416,2013,3.78,NA,NA
KOI-142 c,22.3395,2013,14.1,0.15525,24.827716764983794
KOI-1599 b,13.6088,2019,1.9,0.112293,95.78436643628505
KOI-1599 c,20.4415,2019,1.9,0.14728,55.68169524316054
KOI-217 b,3.90512,2010,12.442,0.0477,271.62093629313887
KOI-351 b,7.008151,2013,1.31,0.074,324.7405788968084
KOI-351 c,8.719375,2013,1.19,0.089,224.50188234300253
KOI-351 d,59.73667,2013,2.87,0.32,17.366009863661354
KOI-351 e,91.93913,2013,2.66,0.42,10.08094903650183
KOI-351 f,124.9144,2013,2.88,0.48,7.718226606071715
KOI-351 g,210.60697,2013,8.1,0.71,3.5276322357447394
KOI-351 h,331.60059,2013,11.3,1.01,1.7432402804028257
KOI-351 i,14.44912,2017,1.32,NA,NA
KOI-3680 b,141.241671,2018,11.097,0.534,3.7837068910695506
KOI-55 b,0.240104,2011,0.759,0.006,636352.1257688259
KOI-55 c,0.342887,2011,0.867,0.0076,396618.3609362488
KOI-7892 b,31.8099,2015,4.1,NA,NA
KOI-7892 c,75.2,2015,2.4,NA,NA
KOI-94 b,3.743208,2013,1.71,0.05119,1149.8196886311762
KOI-94 c,10.423648,2013,4.32,0.1013,293.6169406974993
KOI-94 d,22.342989,2013,11.27,0.1684,106.24679194522292
KOI-94 e,54.32031,2013,6.56,0.3046,32.47433017852031
KPS-1 b,1.706291,2018,11.545,0.0269,613.0493552209512
L 98-59 b,2.25314,2019,0.8,0.0233,20.810770407868954
L 98-59 c,3.690621,2019,1.35,0.0324,10.762421074081674
L 98-59 d,7.45086,2019,1.57,0.052,4.178239329411234
LHS 1140 b,24.736959,2017,1.727,0.0936,0.502861402753298
LHS 1140 c,3.777931,2018,1.282,0.02675,6.156762875451878
LHS 3844 b,0.46292913,2019,1.303,0.00622,70.37513332362964
LkCa 15 b,NA,2015,NA,14.7,0.0029741668624971994
LkCa 15 c,NA,2015,NA,18.6,0.0018576937140623757
LSPM J2116+0234 b,14.4399,2019,4.088483374094242,0.0876,2.6061042691363085
LTT 1445 A b,5.35882,2019,1.38,0.03807,6.899764159161276
Lupus-TR-3 b,3.91405,2007,9.976,0.0464,176.1830154641433
MASCARA-1 b,2.14878,2017,16.814,0.043,8110.7887263513985
MOA-2007-BLG-192L b,NA,2008,1.63,0.62,NA
MOA-2007-BLG-400L b,NA,2008,13.9,0.72,NA
MOA-2008-BLG-310L b,NA,2009,5.18,1.61,NA
MOA-2008-BLG-379L b,NA,2013,13,3.3,NA
MOA-2009-BLG-266L b,2774,2011,3.21,3.2,NA
MOA-2009-BLG-319L b,NA,2010,8.09,2.4,NA
MOA-2009-BLG-387L b,1982,2010,13.2,1.82,NA
MOA-2010-BLG-073L b,NA,2012,12.4,1.21,NA
MOA-2010-BLG-117L b,NA,2018,14.2,2.9,NA
MOA-2010-BLG-328L b,NA,2013,2.99,0.92,NA
MOA-2010-BLG-353L b,NA,2015,11.1,1.72,NA
MOA-2010-BLG-477L b,NA,2012,13.6,2,NA
MOA-2011-BLG-028L b,NA,2016,5.99,4.14,NA
MOA-2011-BLG-262L b,NA,2014,4.43,0.84,NA
MOA-2011-BLG-291L b,NA,2018,4.43,0.69,NA
MOA-2011-BLG-293L b,NA,2012,12.9,1.1,NA
MOA-2011-BLG-322L b,NA,2013,12.4,4.3,NA
MOA-2012-BLG-006L b,NA,2017,12.6,10.2,NA
MOA-2012-BLG-505L b,NA,2017,2.48,0.9,NA
MOA-2013-BLG-605L b,NA,2016,1.6,0.94,NA
MOA-2015-BLG-337L b,NA,2018,6.42,0.24,NA
MOA-2016-BLG-227L b,NA,2017,13.2,1.67,NA
MOA-2016-BLG-319L b,NA,2018,14.1,0.95,NA
MOA-bin-1L b,NA,2012,13,8.3,NA
mu Leo b,357.8,2014,14.583072151373203,1.1,51.78626980763101
MXB 1658-298 b,760,2017,12,1.613,NA
NGC 2682 Sand 364 b,121.71,2014,14.38033765707578,0.53,420.1924655221536
NGC 2682 Sand 978 b,511.21,2017,12.696303834396616,NA,NA
NGC 2682 YBP 1194 b,6.959,2014,13.33961303086629,NA,NA
NGC 2682 YBP 1514 b,5.118,2014,13.574671159763716,NA,NA
NGC 2682 YBP 401 b,4.087,2016,13.91896512661042,NA,NA
NGTS-1 b,2.647298,2017,14.908,0.0326,66.15532386275675
NGTS-2 b,4.511164,2018,17.878,0.063,1077.2559489835885
NGTS-3 A b,1.6753728,2018,16.589,0.023,1356.8890194165629
NGTS-4 b,1.3373508,2019,3.18,0.019,1228.8328086743286
NGTS-5 b,3.3569866,2019,12.733,0.0382,211.28724200606854
NN Ser c,5573.55,2010,12.6,5.35,NA
NN Ser d,2883.5,2010,13.3,3.43,NA
NSVS 14256825 b,3225,2019,12.3,3.12,8.350083376110483
nu Oph b,530.32,2012,11.974246408740237,1.9,34.07946733552302
nu Oph c,3186,2012,10.360418191196484,6.1,3.3062853287083613
NY Vir b,2985.7,2011,13.3,3.3,NA
OGLE-2003-BLG-235L b,NA,2004,13.2,4.3,NA
OGLE-2005-BLG-071L b,NA,2005,13,3.6,NA
OGLE-2005-BLG-169L b,NA,2006,3.84,3.5,NA
OGLE-2005-BLG-390L b,3285,2005,2.21,2.6,NA
OGLE-2006-BLG-109L b,1788.5,2008,14,2.3,NA
OGLE-2006-BLG-109L c,4927.5,2008,11.1,4.5,NA
OGLE-2007-BLG-349L A c,2557,2016,10.7,2.59,NA
OGLE-2007-BLG-368L b,NA,2009,4.72,3.3,NA
OGLE-2008-BLG-092L b,NA,2014,8.71,18,NA
OGLE-2008-BLG-355L b,NA,2014,12.9,1.7,NA
OGLE-2011-BLG-0173L b,NA,2018,9.05,8,NA
OGLE-2011-BLG-0251L b,NA,2012,14.2,2.72,NA
OGLE-2011-BLG-0265L b,NA,2015,13.9,1.89,NA
OGLE-2012-BLG-0026L b,NA,2012,7.72,4,NA
OGLE-2012-BLG-0026L c,NA,2012,13.9,4.8,NA
OGLE-2012-BLG-0358L b,NA,2013,13.4,0.87,NA
OGLE-2012-BLG-0406L b,NA,2013,13.2,3.45,NA
OGLE-2012-BLG-0563L b,NA,2015,13.8,0.9,NA
OGLE-2012-BLG-0724L b,NA,2016,14.3,1.6,NA
OGLE-2012-BLG-0950L b,NA,2016,6.56,2.7,NA
OGLE-2013-BLG-0102L b,NA,2014,12.3,0.8,NA
OGLE-2013-BLG-0132L b,NA,2017,11.6,3.6,NA
OGLE-2013-BLG-0341L B b,NA,2014,1.33,0.883,NA
OGLE-2013-BLG-1721L b,NA,2017,14.1,2.6,NA
OGLE-2013-BLG-1761L b,NA,2018,13.2,1.8,NA
OGLE-2014-BLG-0124L b,NA,2015,14.2,3.11,NA
OGLE-2014-BLG-0676L b,NA,2016,13.1,4.4,NA
OGLE-2014-BLG-1722L b,NA,2018,8.59,1.9,NA
OGLE-2014-BLG-1722L c,NA,2018,11,2.5,NA
OGLE-2014-BLG-1760L b,NA,2016,14.2,1.75,NA
OGLE-2015-BLG-0051L b,NA,2016,14,0.73,NA
OGLE-2015-BLG-0954L b,NA,2016,13.1,1.6,NA
OGLE-2015-BLG-0966L b,NA,2016,4.86,2.1,NA
OGLE-2015-BLG-1670L b,NA,2019,4.42,2.62,NA
OGLE-2016-BLG-0263L b,NA,2017,13,5.4,NA
OGLE-2016-BLG-0613L AB b,NA,2017,13,6.4,NA
OGLE-2016-BLG-1190L b,1224,2017,12.3,2.17,NA
OGLE-2016-BLG-1195L b,NA,2017,1.11,1.16,NA
OGLE-2017-BLG-0173L b,NA,2018,1.62,3.913,NA
OGLE-2017-BLG-0373L b,NA,2018,14,2.424,NA
OGLE-2017-BLG-0482L b,NA,2018,2.95,1.8,NA
OGLE-2017-BLG-1140L b,NA,2018,13.5,1.02,NA
OGLE-2017-BLG-1434L b,NA,2018,1.95,1.18,NA
OGLE-2017-BLG-1522L b,NA,2018,14,0.59,NA
OGLE-2018-BLG-0596L b,NA,2019,3.81,0.97,NA
OGLE-TR-056 b,1.2119189,2002,15.278,0.02383,3942.3203816379787
OGLE-TR-10 b,3.101278,2004,14.011,0.0434,818.5035002599117
OGLE-TR-111 b,4.0144463,2004,11.422,0.0473,179.17512599050758
OGLE-TR-113 b,1.4324752,2004,12.251,0.02289,564.5578033853753
OGLE-TR-132 b,1.689868,2004,13.45,0.03035,2550.8364206153988
OGLE-TR-182 b,3.9791,2007,12.666,0.051,555.7246331203105
OGLE-TR-211 b,3.67724,2007,15.244,0.051,710.9837058739249
OGLE2-TR-L9 b,2.4855335,2008,18.046,0.0308,3426.8773969623285
ome Ser b,277.02,2013,11.47626546444292,1.1,58.507916064804796
omi CrB b,187.83,2012,7.420920511568426,0.83,74.27519749460124
omi UMa b,1630,2012,16.007660774597525,3.9,9.075504698243822
Oph 11 b,7300000,2006,12.3,243,2.875990537454901e-8
PDS 70 b,43500,2018,14.572,22,7.23027204604044e-4
PDS 70 c,NA,2019,12.4,34.5,2.940098021662317e-4
PH1 b,138.317,2012,6.18,0.652,10.752385054360229
PH2 b,282.5255,2013,10.12,0.828,1.153292124670099
POTS-1 b,3.1606296,2013,10.548,0.03734,83.87863855753275
Pr0201 b,4.4264,2012,16.45158964924989,0.06,488.3121149885258
Pr0211 b,2.1461,2012,16.743223404377932,0.03176,457.33981577866297
Pr0211 c,4850,2016,14.360351107206675,5.5,0.015250167754062129
Proxima Cen b,11.186,2016,1.0768837840299839,0.0485,0.6584404799287834
psi 1 Dra B b,3117,2015,11.572586512078168,4.43,0.10794251870065592
PSR B1257+12 b,25.262,1994,0.338,0.19,NA
PSR B1257+12 c,66.5419,1992,1.91,0.36,NA
PSR B1257+12 d,98.2114,1992,1.8,0.46,NA
PSR B1620-26 b,NA,2003,13.3,23,NA
PSR J1719-1438 b,0.09070629,2011,NA,0.0044,NA
PSR J2322-2650 b,0.322964,2017,13.9,0.0102,NA
Qatar-1 b,1.4200242,2010,12.812,0.02332,670.7225500928388
Qatar-10 b,1.645321,2019,17.295,0.0286,2439.3152659896323
Qatar-2 b,1.33711647,2011,14.056,0.02153,398.9440023475982
Qatar-3 b,2.5079204,2017,12.285,0.03783,1328.3952604328713
Qatar-4 b,1.8053564,2017,12.722,0.02803,612.0033571513937
Qatar-5 b,2.8792319,2017,12.408,0.04127,667.9301723368997
Qatar-7 b,2.032046,2019,19.055,0.0352,2950.6294519396047
Qatar-8 b,3.71495,2019,14.404,0.0474,752.3905230835801
Qatar-9 b,1.540731,2019,11.31,0.0234,275.78350393822564
rho CrB b,39.8458,1997,15.653973026497518,0.2196,35.37816706404267
rho CrB c,102.54,2016,5.461467515245696,0.4123,10.036292971264137
Ross 128 b,9.8658,2017,1.0688150826586604,0.0496,1.4724367456454
Ross 458 c,NA,2010,13.675,1168,4.3965732625691186e-8
ROXs 12 b,NA,2013,12.2,210,NA
ROXs 42 B b,NA,2013,12.5,157,6.549387629625893e-6
RR Cae b,4343.5,2012,13,5.3,NA
SR 12 AB c,NA,2010,12.3,NA,NA
SWEEPS-11 b,1.796,2006,12.666,0.03,NA
SWEEPS-4 b,4.2,2006,9.079,0.055,NA
TAP 26 b,10.79,2017,15.526169404241866,0.0968,60.01354556450519
tau Boo b,3.3124568,1996,11.256741911599846,0.049,1427.6042754954199
tau Cet e,162.87,2017,1.7190062836166404,0.538,1.7117307348046265
tau Cet f,636.13,2017,1.6782192025980334,1.334,0.27841225047415774
tau Cet g,20,2017,1.07719091205566,0.133,28.008942891333046
tau Cet h,49.41,2017,1.1571903112857647,0.243,8.390492485982662
tau Gem b,305.5,2013,12.111467328620922,1.17,241.33942657375624
TCP J05074264+2447555 b,NA,2018,2.99,0.5,NA
Teegarden's Star b,4.91,2019,1.0229618092003825,0.0252,1.1486796268810922
Teegarden's Star c,11.409,2019,1.0021245238538048,0.0443,0.37169998840991236
TOI 150 b,5.857342,2019,15.468,0.0583,735.6358580879146
TOI 172 b,9.47725,2019,10.817,0.0914,346.0251045450871
TOI 216 b,17.089,2019,7.69,0.1293,21.61737469350481
TOI 216 c,34.556,2019,11.29,0.2069,8.44265453361244
TOI 270 b,3.36008,2019,1.247,0.0306,18.13665312979778
TOI 270 c,5.660172,2019,2.42,0.0472,7.622825932121448
TOI 270 d,11.38014,2019,2.13,0.0733,3.160763857927008
TRAPPIST-1 b,1.51087081,2016,1.086,0.01111,4.242011896303718
TRAPPIST-1 c,2.4218233,2016,1.056,0.01521,2.263297125734998
TRAPPIST-1 d,4.04961,2016,0.772,0.02144,1.1390700631616653
TRAPPIST-1 e,6.099615,2017,0.918,0.02817,0.6598212619105768
TRAPPIST-1 f,9.20669,2017,1.045,0.0371,0.3804102241234443
TRAPPIST-1 g,12.35294,2017,1.127,0.0451,0.2574227445222737
TRAPPIST-1 h,18.767,2017,0.752,0.063,0.13192250858799448
TrES-1 b,3.03007,2004,12.666,0.03925,310.6852804236364
TrES-2 b,2.47063,2006,15.244,0.03563,847.9463113536038
TrES-3 b,1.30618581,2007,14.975,0.02282,1200.5181210411818
TrES-4 b,3.55395,2007,18.046,0.05084,1997.9697853096727
TrES-5 b,1.48224686,2011,13.384,0.02459,749.0019399131868
TYC 1422-614-1 b,198.4,2014,17.015252211806015,0.69,47.02207810477506
TYC 1422-614-1 c,559.3,2014,11.37946893953911,1.37,11.92775927629783
TYC 3318-01333-1 b,562,2018,12.547150892628759,1.414,8.11150015984292
TYC 3667-1280-1 b,26.468,2016,12.324578317380443,0.21,543.9530428615624
TYC 4282-00605-1 b,101.54,2017,13.01807423754795,0.422,456.4309630085235
UKIRT-2017-BLG-001L b,NA,2018,13.7,4.18,NA
ups And b,4.617033,1996,11.7007219603301,0.059222,1037.6093106101878
ups And c,241.258,1999,13.983945696256814,0.827774,5.311001663174467
ups And d,1276.46,1999,15.088778686809286,2.51329,0.576122442853836
USco CTIO 108 b,NA,2008,12.3,670,2.499484193143158e-8
UZ For b,5840,2011,NA,5.9,NA
UZ For c,1916.25,2011,NA,2.8,NA
V0391 Peg b,1170,2007,13.1,1.7,12.27727990427597
V1298 Tau b,24.13861,2019,10.22,0.1687,32.79214569086982
V830 Tau b,4.927,2016,14.81049672901248,0.057,135.5970647911829
VHS J125601.92-125723.9 b,NA,2015,12.4,102,6.963052288302479e-8
WASP-1 b,2.5199454,2007,16.623,0.03889,1825.2573826093385
WASP-10 b,3.0927616000000002,2008,12.106,0.03781,160.2457961915098
WASP-100 b,2.84938,2014,14.908,0.04574,2681.6844855136915
WASP-101 b,3.58572,2014,16.029,0.05057,1030.8941917491127
WASP-103 b,0.925542,2014,17.127,0.01985,6568.693196843052
WASP-104 b,1.7554137,2014,12.745,0.02918,758.2796917840855
WASP-105 b,7.87288,2017,10.761,0.075,168.21993979836324
WASP-106 b,9.28971,2014,11.433,0.0917,314.2399005483419
WASP-107 b,5.72149,2017,10.536,0.055,51.08279138969964
WASP-11 b,3.72247,2008,12.442,0.0435,169.44216274305543
WASP-113 b,4.54216875,2016,15.793,0.05885,947.3425969228076
WASP-114 b,1.5487743,2016,15.009,0.02851,91.41249556903195
WASP-117 b,10.02165,2014,11.882,0.09459,202.44616260237055
WASP-118 b,4.0460435,2016,16.141,0.05453,1533.6596959896804
WASP-119 b,2.49979,2016,15.693,0.0363,783.7665959075332
WASP-12 b,1.09142,2008,21.712,0.0232,6382.988033217053
WASP-120 b,3.6112706,2016,16.511,0.0514,1790.910002276645
WASP-121 b,1.2749255,2016,20.905,0.02544,5104.647837012213
WASP-123 b,2.9776412,2016,14.773,0.04263,890.3675730100048
WASP-124 b,3.37265,2016,13.899,0.0449,699.0485158416251
WASP-126 b,3.2888,2016,10.761,0.0449,672.2136360191844
WASP-127 b,4.178062,2016,15.356,0.052,669.8742946078411
WASP-129 b,5.748145,2016,10.424,0.0628,328.15627445585676
WASP-13 b,4.35301,2009,13.675,0.05362,949.1751961452393
WASP-130 b,11.55098,2016,9.976,0.1012,90.70661809080914
WASP-131 b,5.322023,2016,13.675,0.0607,919.6500903495535
WASP-132 b,7.133521,2016,9.752,0.067,58.05643907326566
WASP-133 b,2.176423,2016,13.563,0.0345,1695.749937980727
WASP-135 b,1.4013794,2015,14.572,0.0243,799.4429054913556
WASP-136 b,5.215357,2016,15.468,0.0661,1522.6394616000175
WASP-138 b,3.634433,2016,12.218,0.0494,1115.6965808642628
WASP-139 b,5.924262,2016,8.967,0.062,117.54837262615045
WASP-14 b,2.24375,2008,15.468,0.037,1952.5247689286425
WASP-140 b,2.2359835,2016,16.141,0.0323,487.07400872294426
WASP-141 b,3.310651,2016,13.563,0.0469,938.9756165004387
WASP-142 b,2.052868,2016,17.15,0.0347,2706.082610120578
WASP-144 b,2.2783152,2018,9.528,0.0316,744.0906284015996
WASP-145 A b,1.7690381,2018,10.088,0.0261,303.8918026439778
WASP-147 b,4.60273,2018,12.498,0.0549,642.473636101608
WASP-15 b,3.7521,2009,15.805,0.05165,1061.3517694585473
WASP-151 b,4.533471,2017,12.666,0.055,461.609375555682
WASP-153 b,3.332609,2017,17.374,0.048,1251.7497843431447
WASP-156 b,3.836169,2017,5.717,0.0453,178.9796258926678
WASP-157 b,3.951623,2016,11.19,0.0499,NA
WASP-158 b,3.656333,2018,11.994,0.0517,1137.6768313235034
WASP-159 b,3.840401,2018,15.468,0.0538,1646.021291874821
WASP-16 b,3.1186,2009,13.675,0.0415,594.1605413155778
WASP-160 B b,3.7684952,2018,12.218,0.0452,235.35483810876366
WASP-161 b,5.4060425,2018,12.812,0.0673,979.4220372981915
WASP-162 b,9.62468,2018,11.209,0.0871,149.26696068833047
WASP-163 b,1.6096884,2018,13.473,0.0266,1186.4152672839018
WASP-164 b,1.7771255,2018,12.644,0.02818,1079.23997312014
WASP-165 b,3.465509,2018,14.123,0.04823,1151.7692410519758
WASP-166 b,5.44354,2019,7.062,0.0641,466.9645811488701
WASP-167 b,2.0219596,2017,17.71,0.0365,5921.261907438953
WASP-168 b,4.153658,2018,16.814,0.0519,530.4754431826071
WASP-17 b,3.73543,2009,20.961,0.0515,1304.3241693887155
WASP-170 b,2.34478022,2018,12.285,0.0337,677.2362531030559
WASP-172 b,5.477433,2018,17.598,0.0694,1783.5326294242866
WASP-173 A b,1.38665318,2018,13.451,0.0248,1858.2178960551698
WASP-174 b,4.2337,2018,14.572,0.0559,853.4466622039357
WASP-177 b,3.071722,2019,17.71,0.03957,247.32493264024782
WASP-18 b,0.94145,2009,13.451,0.0202,5919.666783758799
WASP-181 b,4.5195064,2019,13.271,0.05427,380.0846729191269
WASP-183 b,4.1117771,2019,16.477,0.04632,288.0466963218326
WASP-19 b,0.78883899,2009,15.603,0.01634,3002.589044117877
WASP-190 b,5.367753,2019,12.89,0.0663,1116.7936686904739
WASP-2 b,2.152226,2007,12.005,0.03138,477.1930628168367
WASP-20 b,4.8996284,2015,16.388,0.06,604.9193812092109
WASP-21 b,4.322482,2010,11.99,0.052,515.2207111484109
WASP-22 b,3.53269,2010,13.787,0.047,795.8006400899468
WASP-23 b,2.9444256,2010,10.783,0.0376,296.90964802442244
WASP-24 b,2.34121,2010,15.468,0.03651,1607.593842638805
WASP-25 b,3.76483,2010,11.994,0.0473,321.5716237071186
WASP-26 b,2.7566,2010,13.563,0.03985,1219.3920199157174
WASP-28 b,3.40883,2014,13.597,0.04469,707.260315911269
WASP-29 b,3.92273,2010,8.631,0.0457,142.94454935948744
WASP-3 b,1.84683,2007,15.917,0.0315,2626.5089947078814
WASP-31 b,3.4059096,2010,17.363,0.04659,951.5126777408482
WASP-32 b,2.71866,2010,10.761,0.0394,1004.6332698774472
WASP-33 b,1.21987,2010,17.856,0.0239,11486.935913287673
WASP-34 b,4.31768,2010,11.209,0.0524,398.4166009673437
WASP-35 b,3.16158,2011,14.572,0.04317,747.5425242089877
WASP-36 b,1.53736596,2011,14.874,0.02677,1398.631346785641
WASP-37 b,3.577469,2010,13.002,0.0446,478.99423074244993
WASP-38 b,6.87188,2010,13.787,0.07522,501.5720665170621
WASP-39 b,4.055259,2011,14.235,0.0486,267.7487558537061
WASP-4 b,1.33823147,2007,14.807,0.0226,1290.5746245679406
WASP-41 b,3.0524,2012,12.33,0.04022,394.56255524411154
WASP-41 c,421,2015,16.355355835713215,1.07,0.5574840476814994
WASP-42 b,4.9816819,2012,12.576,0.0561,138.38030308926594
WASP-43 b,0.813475,2011,10.424,0.0142,675.1858175292354
WASP-44 b,2.4238039,2011,12.778,0.03473,600.6070606253797
WASP-45 b,3.12609,2011,12.778,0.04054,329.7862248895119
WASP-46 b,1.43036763,2011,13.159,0.02335,1420.4509127971037
WASP-47 b,4.1591289,2012,12.63,0.052,390.83487766777307
WASP-47 c,588.5,2015,14.02773357302725,1.393,0.5446252435460341
WASP-47 d,9.03077,2015,3.576,0.085,146.27231961434717
WASP-47 e,0.789592,2015,1.81,0.01673,3775.792487818229
WASP-48 b,2.14363,2011,16.814,0.03444,3205.337130613469
WASP-49 b,2.78174,2012,12.442,0.0379,616.199838368457
WASP-5 b,1.6284279,2008,12.184,0.0267,1621.7259916566352
WASP-50 b,1.9551,2011,13.07,0.0293,738.3542164229366
WASP-52 b,1.7497798,2012,14.24,0.0272,566.0596414331726
WASP-53 b,3.3098443,2017,12.038,0.04101,204.7483739570829
WASP-53 c,2840,2017,10.405868862855982,3.73,0.024750406512182112
WASP-54 b,3.69364,2012,17.71,0.04988,1510.5917565768277
WASP-55 b,4.46563,2012,14.908,0.0558,415.65365342492584
WASP-56 b,4.6171,2012,10.536,0.05614,402.21214796544865
WASP-57 b,2.83891856,2012,11.769,0.03769,695.901423875774
WASP-58 b,5.01718,2012,16.029,0.0562,445.17151635931475
WASP-59 b,7.919585,2012,8.687,0.0697,33.07763448212934
WASP-6 b,3.36101,2009,11.545,0.04217,276.6895760806523
WASP-60 b,4.305,2012,9.864,0.05311,788.2199035653249
WASP-61 b,3.8559,2012,15.805,0.0514,1007.1027039768994
WASP-62 b,4.41195,2012,14.796,0.0567,665.0187376557927
